product_id	product_id	orbit_number	start_time	image_category	product_id
M1185156312RE	M1185156312RE	26418	2015-05-01 21:50:45.416	NACR	M1185156312RE
M1185163387RE	M1185163387RE	26419	2015-05-01 23:48:40.204	NACR	M1185163387RE
M1185163413LE	M1185163413LE	26419	2015-05-01 23:49:06.899	NACL	M1185163413LE
M1185163413RE	M1185163413RE	26419	2015-05-01 23:49:06.899	NACR	M1185163413RE
M1185170491LE	M1185170491LE	26420	2015-05-02 01:47:04.244	NACL	M1185170491LE
M1185170491RE	M1185170491RE	26420	2015-05-02 01:47:04.244	NACR	M1185170491RE
M1185170515LE	M1185170515LE	26420	2015-05-02 01:47:28.306	NACL	M1185170515LE
M1185170515RE	M1185170515RE	26420	2015-05-02 01:47:28.306	NACR	M1185170515RE
M1185177606LE	M1185177606LE	26421	2015-05-02 03:45:39.154	NACL	M1185177606LE
M1185177606RE	M1185177606RE	26421	2015-05-02 03:45:39.154	NACR	M1185177606RE
M1185184708LE	M1185184708LE	26422	2015-05-02 05:44:01.613	NACL	M1185184708LE
M1185184708RE	M1185184708RE	26422	2015-05-02 05:44:01.613	NACR	M1185184708RE
M1185191805LE	M1185191805LE	26423	2015-05-02 07:42:18.71	NACL	M1185191805LE
M1185191805RE	M1185191805RE	26423	2015-05-02 07:42:18.71	NACR	M1185191805RE
M1185198909LE	M1185198909LE	26424	2015-05-02 09:40:42.663	NACL	M1185198909LE
M1185198909RE	M1185198909RE	26424	2015-05-02 09:40:42.663	NACR	M1185198909RE
M1185206013LE	M1185206013LE	26425	2015-05-02 11:39:06.464	NACL	M1185206013LE
M1185206013RE	M1185206013RE	26425	2015-05-02 11:39:06.464	NACR	M1185206013RE
M1185213123RE	M1185213123RE	26426	2015-05-02 13:37:36.844	NACR	M1185213123RE
M1185248640LE	M1185248640LE	26431	2015-05-02 23:29:33.808	NACL	M1185248640LE
M1185248640RE	M1185248640RE	26431	2015-05-02 23:29:33.808	NACR	M1185248640RE
M1186655551LE	M1186655551LE	26631	2015-05-19 06:18:04.642	NACL	M1186655551LE
M1186655551RE	M1186655551RE	26631	2015-05-19 06:18:04.642	NACR	M1186655551RE
M1186662581LE	M1186662581LE	26632	2015-05-19 08:15:14.253	NACL	M1186662581LE
M1186662581RE	M1186662581RE	26632	2015-05-19 08:15:14.253	NACR	M1186662581RE
M1186669609LE	M1186669609LE	26633	2015-05-19 10:12:23.028	NACL	M1186669609LE
M1186669609RE	M1186669609RE	26633	2015-05-19 10:12:23.028	NACR	M1186669609RE
M1186676641LE	M1186676641LE	26634	2015-05-19 12:09:34.583	NACL	M1186676641LE
M1186676641RE	M1186676641RE	26634	2015-05-19 12:09:34.583	NACR	M1186676641RE
M1186683671LE	M1186683671LE	26635	2015-05-19 14:06:45.018	NACL	M1186683671LE
M1186683671RE	M1186683671RE	26635	2015-05-19 14:06:45.018	NACR	M1186683671RE
M1186690701LE	M1186690701LE	26636	2015-05-19 16:03:54.292	NACL	M1186690701LE
M1186690701RE	M1186690701RE	26636	2015-05-19 16:03:54.292	NACR	M1186690701RE
M1186697730LE	M1186697730LE	26637	2015-05-19 18:01:03.302	NACL	M1186697730LE
M1186697730RE	M1186697730RE	26637	2015-05-19 18:01:03.302	NACR	M1186697730RE
M1186704760LE	M1186704760LE	26638	2015-05-19 19:58:13.917	NACL	M1186704760LE
M1186704760RE	M1186704760RE	26638	2015-05-19 19:58:13.917	NACR	M1186704760RE
M1186711791LE	M1186711791LE	26639	2015-05-19 21:55:24.532	NACL	M1186711791LE
M1186711791RE	M1186711791RE	26639	2015-05-19 21:55:24.532	NACR	M1186711791RE
M1186718821LE	M1186718821LE	26640	2015-05-19 23:52:34.314	NACL	M1186718821LE
M1186718821RE	M1186718821RE	26640	2015-05-19 23:52:34.314	NACR	M1186718821RE
M1186753962LE	M1186753962LE	26645	2015-05-20 09:38:15.217	NACL	M1186753962LE
M1186753962RE	M1186753962RE	26645	2015-05-20 09:38:15.217	NACR	M1186753962RE
M1186767996LE	M1186767996LE	26647	2015-05-20 13:32:09.994	NACL	M1186767996LE
M1186767996RE	M1186767996RE	26647	2015-05-20 13:32:09.994	NACR	M1186767996RE
M1188988835LE	M1188988835LE	26963	2015-06-15 06:26:09.046	NACL	M1188988835LE
M1188988835RE	M1188988835RE	26963	2015-06-15 06:26:09.046	NACR	M1188988835RE
M1188995865LE	M1188995865LE	26964	2015-06-15 08:23:18.283	NACL	M1188995865LE
M1188995865RE	M1188995865RE	26964	2015-06-15 08:23:18.283	NACR	M1188995865RE
M1189009926LE	M1189009926LE	26966	2015-06-15 12:17:39.348	NACL	M1189009926LE
M1189009926RE	M1189009926RE	26966	2015-06-15 12:17:39.348	NACR	M1189009926RE
M1189016957LE	M1189016957LE	26967	2015-06-15 14:14:50.088	NACL	M1189016957LE
M1189016957RE	M1189016957RE	26967	2015-06-15 14:14:50.088	NACR	M1189016957RE
M1189023971LE	M1189023971LE	26968	2015-06-15 16:11:55.993	NACL	M1189023971LE
M1189023971RE	M1189023971RE	26968	2015-06-15 16:11:55.993	NACR	M1189023971RE
M1189024014LE	M1189024014LE	26968	2015-06-15 16:12:27.554	NACL	M1189024014LE
M1189024014RE	M1189024014RE	26968	2015-06-15 16:12:27.554	NACR	M1189024014RE
M1189038044LE	M1189038044LE	26970	2015-06-15 20:06:17.729	NACL	M1189038044LE
M1189038044RE	M1189038044RE	26970	2015-06-15 20:06:17.729	NACR	M1189038044RE
M1189045057LE	M1189045057LE	26971	2015-06-15 22:03:10.667	NACL	M1189045057LE
M1189045057RE	M1189045057RE	26971	2015-06-15 22:03:10.667	NACR	M1189045057RE
M1189059149LE	M1189059149LE	26973	2015-06-16 01:58:16.402	NACL	M1189059149LE
M1189059149RE	M1189059149RE	26973	2015-06-16 01:58:16.402	NACR	M1189059149RE
M1189066179LE	M1189066179LE	26974	2015-06-16 03:55:26.165	NACL	M1189066179LE
M1189066179RE	M1189066179RE	26974	2015-06-16 03:55:26.165	NACR	M1189066179RE
M1189073197LE	M1189073197LE	26975	2015-06-16 05:52:28.342	NACL	M1189073197LE
M1189073197RE	M1189073197RE	26975	2015-06-16 05:52:28.342	NACR	M1189073197RE
M1189080228LE	M1189080228LE	26976	2015-06-16 07:49:38.783	NACL	M1189080228LE
M1189080228RE	M1189080228RE	26976	2015-06-16 07:49:38.783	NACR	M1189080228RE
M1189087258LE	M1189087258LE	26977	2015-06-16 09:46:49.252	NACL	M1189087258LE
M1189087258RE	M1189087258RE	26977	2015-06-16 09:46:49.252	NACR	M1189087258RE
M1189094236LE	M1189094236LE	26978	2015-06-16 11:42:50.012	NACL	M1189094236LE
M1189094236RE	M1189094236RE	26978	2015-06-16 11:42:50.012	NACR	M1189094236RE
M1189101292LE	M1189101292LE	26979	2015-06-16 13:40:43.08	NACL	M1189101292LE
M1189101292RE	M1189101292RE	26979	2015-06-16 13:40:43.08	NACR	M1189101292RE
M1189108322LE	M1189108322LE	26980	2015-06-16 15:37:53.482	NACL	M1189108322LE
M1189108322RE	M1189108322RE	26980	2015-06-16 15:37:53.482	NACR	M1189108322RE
M1189115360LE	M1189115360LE	26981	2015-06-16 17:34:53.497	NACL	M1189115360LE
M1189115360RE	M1189115360RE	26981	2015-06-16 17:34:53.497	NACR	M1189115360RE
M1189122391LE	M1189122391LE	26982	2015-06-16 19:32:04.678	NACL	M1189122391LE
M1189122391RE	M1189122391RE	26982	2015-06-16 19:32:04.678	NACR	M1189122391RE
M1189129433LE	M1189129433LE	26983	2015-06-16 21:29:40.008	NACL	M1189129433LE
M1189129433RE	M1189129433RE	26983	2015-06-16 21:29:40.008	NACR	M1189129433RE
M1189136465LE	M1189136465LE	26984	2015-06-16 23:26:52.186	NACL	M1189136465LE
M1189136465RE	M1189136465RE	26984	2015-06-16 23:26:52.186	NACR	M1189136465RE
M1191343212LE	M1191343212LE	27298	2015-07-12 12:25:45.865	NACL	M1191343212LE
M1191343212RE	M1191343212RE	27298	2015-07-12 12:25:45.865	NACR	M1191343212RE
M1191350264LE	M1191350264LE	27299	2015-07-12 14:23:17.282	NACL	M1191350264LE
M1191350264RE	M1191350264RE	27299	2015-07-12 14:23:17.282	NACR	M1191350264RE
M1191357295LE	M1191357295LE	27300	2015-07-12 16:20:33.894	NACL	M1191357295LE
M1191357295RE	M1191357295RE	27300	2015-07-12 16:20:33.894	NACR	M1191357295RE
M1191357321LE	M1191357321LE	27300	2015-07-12 16:20:54.186	NACL	M1191357321LE
M1191357321RE	M1191357321RE	27300	2015-07-12 16:20:54.186	NACR	M1191357321RE
M1191364307LE	M1191364307LE	27301	2015-07-12 18:17:20.186	NACL	M1191364307LE
M1191364307RE	M1191364307RE	27301	2015-07-12 18:17:20.186	NACR	M1191364307RE
M1191371360LE	M1191371360LE	27302	2015-07-12 20:14:58.51	NACL	M1191371360LE
M1191371360RE	M1191371360RE	27302	2015-07-12 20:14:58.51	NACR	M1191371360RE
M1191371384LE	M1191371384LE	27302	2015-07-12 20:15:18.004	NACL	M1191371384LE
M1191371384RE	M1191371384RE	27302	2015-07-12 20:15:18.004	NACR	M1191371384RE
M1191378386LE	M1191378386LE	27303	2015-07-12 22:12:04.28	NACL	M1191378386LE
M1191378386RE	M1191378386RE	27303	2015-07-12 22:12:04.28	NACR	M1191378386RE
M1191378411LE	M1191378411LE	27303	2015-07-12 22:12:24.124	NACL	M1191378411LE
M1191378411RE	M1191378411RE	27303	2015-07-12 22:12:24.124	NACR	M1191378411RE
M1191385402LE	M1191385402LE	27304	2015-07-13 00:08:55.623	NACL	M1191385402LE
M1191385402RE	M1191385402RE	27304	2015-07-13 00:08:55.623	NACR	M1191385402RE
M1191392433LE	M1191392433LE	27305	2015-07-13 02:06:06.563	NACL	M1191392433LE
M1191392433RE	M1191392433RE	27305	2015-07-13 02:06:06.563	NACR	M1191392433RE
M1191399466LE	M1191399466LE	27306	2015-07-13 04:03:19.932	NACL	M1191399466LE
M1191399466RE	M1191399466RE	27306	2015-07-13 04:03:19.932	NACR	M1191399466RE
M1191413502LE	M1191413502LE	27308	2015-07-13 07:57:15.762	NACL	M1191413502LE
M1191413502RE	M1191413502RE	27308	2015-07-13 07:57:15.762	NACR	M1191413502RE
M1191434646LE	M1191434646LE	27311	2015-07-13 13:49:50.291	NACL	M1191434646LE
M1191434646RE	M1191434646RE	27311	2015-07-13 13:49:50.291	NACR	M1191434646RE
M1191441674LE	M1191441674LE	27312	2015-07-13 15:46:58.98	NACL	M1191441674LE
M1191441674RE	M1191441674RE	27312	2015-07-13 15:46:58.98	NACR	M1191441674RE
M1191455704LE	M1191455704LE	27314	2015-07-13 19:40:54.76	NACL	M1191455704LE
M1191455704RE	M1191455704RE	27314	2015-07-13 19:40:54.76	NACR	M1191455704RE
M1191462733LE	M1191462733LE	27315	2015-07-13 21:38:03.81	NACL	M1191462733LE
M1191462733RE	M1191462733RE	27315	2015-07-13 21:38:03.81	NACR	M1191462733RE
M1191469771LE	M1191469771LE	27316	2015-07-13 23:35:04.94	NACL	M1191469771LE
M1191469771RE	M1191469771RE	27316	2015-07-13 23:35:04.94	NACR	M1191469771RE
M1191476776LE	M1191476776LE	27317	2015-07-14 01:31:49.495	NACL	M1191476776LE
M1191476776RE	M1191476776RE	27317	2015-07-14 01:31:49.495	NACR	M1191476776RE
M1191483806LE	M1191483806LE	27318	2015-07-14 03:28:59.99	NACL	M1191483806LE
M1191483806RE	M1191483806RE	27318	2015-07-14 03:28:59.99	NACR	M1191483806RE
M1191490869LE	M1191490869LE	27319	2015-07-14 05:27:00.346	NACL	M1191490869LE
M1191490869RE	M1191490869RE	27319	2015-07-14 05:27:00.346	NACR	M1191490869RE
M1191497918LE	M1191497918LE	27320	2015-07-14 07:24:11.868	NACL	M1191497918LE
M1191497918RE	M1191497918RE	27320	2015-07-14 07:24:11.868	NACR	M1191497918RE
M1191504917RE	M1191504917RE	27321	2015-07-14 09:21:14.951	NACR	M1191504917RE
M1193697638LE	M1193697638LE	27633	2015-08-08 18:26:11.2	NACL	M1193697638LE
M1193704669LE	M1193704669LE	27634	2015-08-08 20:23:22.09	NACL	M1193704669LE
M1193704669RE	M1193704669RE	27634	2015-08-08 20:23:22.09	NACR	M1193704669RE
M1193711670LE	M1193711670LE	27635	2015-08-08 22:20:03.992	NACL	M1193711670LE
M1193711670RE	M1193711670RE	27635	2015-08-08 22:20:03.992	NACR	M1193711670RE
M1193718759LE	M1193718759LE	27636	2015-08-09 00:18:12.378	NACL	M1193718759LE
M1193718759RE	M1193718759RE	27636	2015-08-09 00:18:12.378	NACR	M1193718759RE
M1193725765LE	M1193725765LE	27637	2015-08-09 02:14:58.39	NACL	M1193725765LE
M1193725765RE	M1193725765RE	27637	2015-08-09 02:14:58.39	NACR	M1193725765RE
M1193732768LE	M1193732768LE	27638	2015-08-09 04:11:41.13	NACL	M1193732768LE
M1193732768RE	M1193732768RE	27638	2015-08-09 04:11:41.13	NACR	M1193732768RE
M1193739830LE	M1193739830LE	27639	2015-08-09 06:09:23.207	NACL	M1193739830LE
M1193739830RE	M1193739830RE	27639	2015-08-09 06:09:23.207	NACR	M1193739830RE
M1193746840LE	M1193746840LE	27640	2015-08-09 08:06:13.271	NACL	M1193746840LE
M1193746840RE	M1193746840RE	27640	2015-08-09 08:06:13.271	NACR	M1193746840RE
M1193753889LE	M1193753889LE	27641	2015-08-09 10:03:43.05	NACL	M1193753889LE
M1193753889RE	M1193753889RE	27641	2015-08-09 10:03:43.05	NACR	M1193753889RE
M1193767925LE	M1193767925LE	27643	2015-08-09 13:57:38.957	NACL	M1193767925LE
M1193767925RE	M1193767925RE	27643	2015-08-09 13:57:38.957	NACR	M1193767925RE
M1193774972LE	M1193774972LE	27644	2015-08-09 15:55:05.316	NACL	M1193774972LE
M1193774972RE	M1193774972RE	27644	2015-08-09 15:55:05.316	NACR	M1193774972RE
M1193781993LE	M1193781993LE	27645	2015-08-09 17:52:06.997	NACL	M1193781993LE
M1193781993RE	M1193781993RE	27645	2015-08-09 17:52:06.997	NACR	M1193781993RE
M1193789026LE	M1193789026LE	27646	2015-08-09 19:49:19.694	NACL	M1193789026LE
M1193789026RE	M1193789026RE	27646	2015-08-09 19:49:19.694	NACR	M1193789026RE
M1193796060LE	M1193796060LE	27647	2015-08-09 21:46:33.947	NACL	M1193796060LE
M1193796060RE	M1193796060RE	27647	2015-08-09 21:46:33.947	NACR	M1193796060RE
M1193810110LE	M1193810110LE	27649	2015-08-10 01:40:43.221	NACL	M1193810110LE
M1193810110RE	M1193810110RE	27649	2015-08-10 01:40:43.221	NACR	M1193810110RE
M1193817130LE	M1193817130LE	27650	2015-08-10 03:37:43.114	NACL	M1193817130LE
M1193817130RE	M1193817130RE	27650	2015-08-10 03:37:43.114	NACR	M1193817130RE
M1193824150LE	M1193824150LE	27651	2015-08-10 05:34:43.666	NACL	M1193824150LE
M1193824150RE	M1193824150RE	27651	2015-08-10 05:34:43.666	NACR	M1193824150RE
M1193831196LE	M1193831196LE	27652	2015-08-10 07:32:09.635	NACL	M1193831196LE
M1193831196RE	M1193831196RE	27652	2015-08-10 07:32:09.635	NACR	M1193831196RE
M1193838259LE	M1193838259LE	27653	2015-08-10 09:29:52.234	NACL	M1193838259LE
M1193838259RE	M1193838259RE	27653	2015-08-10 09:29:52.234	NACR	M1193838259RE
M1193859342RE	M1193859342RE	27656	2015-08-10 15:21:16.079	NACR	M1193859342RE
M1196080097LE	M1196080097LE	27972	2015-09-05 08:13:50.614	NACL	M1196080097LE
M1196080097RE	M1196080097RE	27972	2015-09-05 08:13:50.614	NACR	M1196080097RE
M1196094166RE	M1196094166RE	27974	2015-09-05 12:08:19.089	NACR	M1196094166RE
M1196108254LE	M1196108254LE	27976	2015-09-05 16:03:07.224	NACL	M1196108254LE
M1196108254RE	M1196108254RE	27976	2015-09-05 16:03:07.224	NACR	M1196108254RE
M1196115338LE	M1196115338LE	27977	2015-09-05 18:01:11.355	NACL	M1196115338LE
M1196115338RE	M1196115338RE	27977	2015-09-05 18:01:11.355	NACR	M1196115338RE
M1196122372LE	M1196122372LE	27978	2015-09-05 19:58:26.069	NACL	M1196122372LE
M1196122372RE	M1196122372RE	27978	2015-09-05 19:58:26.069	NACR	M1196122372RE
M1196129354LE	M1196129354LE	27979	2015-09-05 21:54:47.578	NACL	M1196129354LE
M1196129354RE	M1196129354RE	27979	2015-09-05 21:54:47.578	NACR	M1196129354RE
M1196136436LE	M1196136436LE	27980	2015-09-05 23:52:50.029	NACL	M1196136436LE
M1196136436RE	M1196136436RE	27980	2015-09-05 23:52:50.029	NACR	M1196136436RE
M1196143461LE	M1196143461LE	27981	2015-09-06 01:49:54.325	NACL	M1196143461LE
M1196143461RE	M1196143461RE	27981	2015-09-06 01:49:54.325	NACR	M1196143461RE
M1196164553LE	M1196164553LE	27984	2015-09-06 07:41:26.401	NACL	M1196164553LE
M1196164553RE	M1196164553RE	27984	2015-09-06 07:41:26.401	NACR	M1196164553RE
M1196171579LE	M1196171579LE	27985	2015-09-06 09:38:32.307	NACL	M1196171579LE
M1196171579RE	M1196171579RE	27985	2015-09-06 09:38:32.307	NACR	M1196171579RE
M1196178621LE	M1196178621LE	27986	2015-09-06 11:35:54.544	NACL	M1196178621LE
M1196178621RE	M1196178621RE	27986	2015-09-06 11:35:54.544	NACR	M1196178621RE
M1196185660LE	M1196185660LE	27987	2015-09-06 13:33:13.283	NACL	M1196185660LE
M1196185660RE	M1196185660RE	27987	2015-09-06 13:33:13.283	NACR	M1196185660RE
M1196192689LE	M1196192689LE	27988	2015-09-06 15:30:22.83	NACL	M1196192689LE
M1196192689RE	M1196192689RE	27988	2015-09-06 15:30:22.83	NACR	M1196192689RE
M1196199713LE	M1196199713LE	27989	2015-09-06 17:27:26.76	NACL	M1196199713LE
M1196199713RE	M1196199713RE	27989	2015-09-06 17:27:26.76	NACR	M1196199713RE
M1196206759LE	M1196206759LE	27990	2015-09-06 19:24:52.403	NACL	M1196206759LE
M1196206759RE	M1196206759RE	27990	2015-09-06 19:24:52.403	NACR	M1196206759RE
M1196213778LE	M1196213778LE	27991	2015-09-06 21:21:51.924	NACL	M1196213778LE
M1196213778RE	M1196213778RE	27991	2015-09-06 21:21:51.924	NACR	M1196213778RE
M120268509LE	M120268509LE	2857	2010-02-08 11:40:42.721	NACL	M120268509LE
M120282084LE	M120282084LE	2859	2010-02-08 15:26:57.913	NACL	M120282084LE
M120282084RE	M120282084RE	2859	2010-02-08 15:26:57.913	NACR	M120282084RE
M120295661LE	M120295661LE	2861	2010-02-08 19:13:14.388	NACL	M120295661LE
M120295661RE	M120295661RE	2861	2010-02-08 19:13:14.388	NACR	M120295661RE
M122657086LE	M122657086LE	3209	2010-03-08 03:10:21.082	NACL	M122657086LE
M122657086RE	M122657086RE	3209	2010-03-08 03:10:21.082	NACR	M122657086RE
M122670664LE	M122670664LE	3211	2010-03-08 06:56:38.793	NACL	M122670664LE
M122670664RE	M122670664RE	3211	2010-03-08 06:56:38.793	NACR	M122670664RE
M122684242LE	M122684242LE	3213	2010-03-08 10:42:56.524	NACL	M122684242LE
M122684242RE	M122684242RE	3213	2010-03-08 10:42:56.524	NACR	M122684242RE
M122697819LE	M122697819LE	3215	2010-03-08 14:29:14.085	NACL	M122697819LE
M122697819RE	M122697819RE	3215	2010-03-08 14:29:14.085	NACR	M122697819RE
M122711397LE	M122711397LE	3217	2010-03-08 18:15:31.279	NACL	M122711397LE
M122711397RE	M122711397RE	3217	2010-03-08 18:15:31.279	NACR	M122711397RE
M122724974LE	M122724974LE	3219	2010-03-08 22:01:48.37	NACL	M122724974LE
M122724974RE	M122724974RE	3219	2010-03-08 22:01:48.37	NACR	M122724974RE
M122752127LE	M122752127LE	3223	2010-03-09 05:34:21.692	NACL	M122752127LE
M122752127RE	M122752127RE	3223	2010-03-09 05:34:21.692	NACR	M122752127RE
M122765705LE	M122765705LE	3225	2010-03-09 09:20:40.073	NACL	M122765705LE
M122765705RE	M122765705RE	3225	2010-03-09 09:20:40.073	NACR	M122765705RE
M124991813LE	M124991813LE	3553	2010-04-04 03:42:27.787	NACL	M124991813LE
M124991813RE	M124991813RE	3553	2010-04-04 03:42:27.787	NACR	M124991813RE
M125032549LE	M125032549LE	3559	2010-04-04 15:01:23.4	NACL	M125032549LE
M125032549RE	M125032549RE	3559	2010-04-04 15:01:23.4	NACR	M125032549RE
M125039352LE	M125039352LE	3560	2010-04-04 16:54:46.31	NACL	M125039352LE
M125039352RE	M125039352RE	3560	2010-04-04 16:54:46.31	NACR	M125039352RE
M125052932LE	M125052932LE	3562	2010-04-04 20:41:06.571	NACL	M125052932LE
M125052932RE	M125052932RE	3562	2010-04-04 20:41:06.571	NACR	M125052932RE
M125066519LE	M125066519LE	3564	2010-04-05 00:27:33.522	NACL	M125066519LE
M125066519RE	M125066519RE	3564	2010-04-05 00:27:33.522	NACR	M125066519RE
M125080114LE	M125080114LE	3566	2010-04-05 04:14:08.473	NACL	M125080114LE
M125080114RE	M125080114RE	3566	2010-04-05 04:14:08.473	NACR	M125080114RE
M125086884LE	M125086884LE	3567	2010-04-05 06:06:58.393	NACL	M125086884LE
M125086884RE	M125086884RE	3567	2010-04-05 06:06:58.393	NACR	M125086884RE
M125100476LE	M125100476LE	3569	2010-04-05 09:53:31.214	NACL	M125100476LE
M125100476RE	M125100476RE	3569	2010-04-05 09:53:31.214	NACR	M125100476RE
M125114054LE	M125114054LE	3571	2010-04-05 13:39:48.516	NACL	M125114054LE
M125114054RE	M125114054RE	3571	2010-04-05 13:39:48.516	NACR	M125114054RE
M127353517RE	M127353517RE	3901	2010-05-01 11:44:12.119	NACR	M127353517RE
M127367087LE	M127367087LE	3903	2010-05-01 15:30:22.31	NACL	M127367087LE
M127367087RE	M127367087RE	3903	2010-05-01 15:30:22.31	NACR	M127367087RE
M127380658LE	M127380658LE	3905	2010-05-01 19:16:33.001	NACL	M127380658LE
M127380658RE	M127380658RE	3905	2010-05-01 19:16:33.001	NACR	M127380658RE
M127394229LE	M127394229LE	3907	2010-05-01 23:02:43.942	NACL	M127394229LE
M127394229RE	M127394229RE	3907	2010-05-01 23:02:43.942	NACR	M127394229RE
M127407800LE	M127407800LE	3909	2010-05-02 02:48:54.823	NACL	M127407800LE
M127407800RE	M127407800RE	3909	2010-05-02 02:48:54.823	NACR	M127407800RE
M127421371LE	M127421371LE	3911	2010-05-02 06:35:05.684	NACL	M127421371LE
M127421371RE	M127421371RE	3911	2010-05-02 06:35:05.684	NACR	M127421371RE
M127434941LE	M127434941LE	3913	2010-05-02 10:21:15.905	NACL	M127434941LE
M127434941RE	M127434941RE	3913	2010-05-02 10:21:15.905	NACR	M127434941RE
M127448511LE	M127448511LE	3915	2010-05-02 14:07:25.936	NACL	M127448511LE
M127448511RE	M127448511RE	3915	2010-05-02 14:07:25.936	NACR	M127448511RE
M127462081LE	M127462081LE	3917	2010-05-02 17:53:35.767	NACL	M127462081LE
M127462081RE	M127462081RE	3917	2010-05-02 17:53:35.767	NACR	M127462081RE
M127475653LE	M127475653LE	3919	2010-05-02 21:39:47.958	NACL	M127475653LE
M127475653RE	M127475653RE	3919	2010-05-02 21:39:47.958	NACR	M127475653RE
M129708343LE	M129708343LE	4248	2010-05-28 17:51:16.646	NACL	M129708343LE
M129708343RE	M129708343RE	4248	2010-05-28 17:51:16.646	NACR	M129708343RE
M129715129LE	M129715129LE	4249	2010-05-28 19:44:22.527	NACL	M129715129LE
M129715129RE	M129715129RE	4249	2010-05-28 19:44:22.527	NACR	M129715129RE
M129735502LE	M129735502LE	4252	2010-05-29 01:23:55.389	NACL	M129735502LE
M129735502RE	M129735502RE	4252	2010-05-29 01:23:55.389	NACR	M129735502RE
M129742286LE	M129742286LE	4253	2010-05-29 03:16:59.319	NACL	M129742286LE
M129742286RE	M129742286RE	4253	2010-05-29 03:16:59.319	NACR	M129742286RE
M129749072LE	M129749072LE	4254	2010-05-29 05:10:05.529	NACL	M129749072LE
M129749072RE	M129749072RE	4254	2010-05-29 05:10:05.529	NACR	M129749072RE
M129755846LE	M129755846LE	4255	2010-05-29 07:02:59.649	NACL	M129755846LE
M129755846RE	M129755846RE	4255	2010-05-29 07:02:59.649	NACR	M129755846RE
M129762630LE	M129762630LE	4256	2010-05-29 08:56:03.6	NACL	M129762630LE
M129762630RE	M129762630RE	4256	2010-05-29 08:56:03.6	NACR	M129762630RE
M129769415LE	M129769415LE	4257	2010-05-29 10:49:08.719	NACL	M129769415LE
M129769415RE	M129769415RE	4257	2010-05-29 10:49:08.719	NACR	M129769415RE
M129776201LE	M129776201LE	4258	2010-05-29 12:42:14.709	NACL	M129776201LE
M129776201RE	M129776201RE	4258	2010-05-29 12:42:14.709	NACR	M129776201RE
M129782987LE	M129782987LE	4259	2010-05-29 14:35:20.71	NACL	M129782987LE
M129782987RE	M129782987RE	4259	2010-05-29 14:35:20.71	NACR	M129782987RE
M129789772LE	M129789772LE	4260	2010-05-29 16:28:24.869	NACL	M129789772LE
M129789772RE	M129789772RE	4260	2010-05-29 16:28:24.869	NACR	M129789772RE
M129796557LE	M129796557LE	4261	2010-05-29 18:21:30.668	NACL	M129796557LE
M129796557RE	M129796557RE	4261	2010-05-29 18:21:30.668	NACR	M129796557RE
M129803343LE	M129803343LE	4262	2010-05-29 20:14:36.677	NACL	M129803343LE
M129803343RE	M129803343RE	4262	2010-05-29 20:14:36.677	NACR	M129803343RE
M129810129LE	M129810129LE	4263	2010-05-29 22:07:42.348	NACL	M129810129LE
M129810129RE	M129810129RE	4263	2010-05-29 22:07:42.348	NACR	M129810129RE
M129830446LE	M129830446LE	4266	2010-05-30 03:46:19.586	NACL	M129830446LE
M129830446RE	M129830446RE	4266	2010-05-30 03:46:19.586	NACR	M129830446RE
M129844022LE	M129844022LE	4268	2010-05-30 07:32:35.257	NACL	M129844022LE
M132083107LE	M132083107LE	4598	2010-06-25 05:30:40.695	NACL	M132083107LE
M132083107RE	M132083107RE	4598	2010-06-25 05:30:40.695	NACR	M132083107RE
M132089890LE	M132089890LE	4599	2010-06-25 07:23:43.405	NACL	M132089890LE
M132089890RE	M132089890RE	4599	2010-06-25 07:23:43.405	NACR	M132089890RE
M132096653LE	M132096653LE	4600	2010-06-25 09:16:25.774	NACL	M132096653LE
M132096653RE	M132096653RE	4600	2010-06-25 09:16:25.774	NACR	M132096653RE
M132171273LE	M132171273LE	4611	2010-06-26 06:00:06.093	NACL	M132171273LE
M132171273RE	M132171273RE	4611	2010-06-26 06:00:06.093	NACR	M132171273RE
M132184847LE	M132184847LE	4613	2010-06-26 09:46:19.883	NACL	M132184847LE
M132184847RE	M132184847RE	4613	2010-06-26 09:46:19.883	NACR	M132184847RE
M132191633LE	M132191633LE	4614	2010-06-26 11:39:26.493	NACL	M132191633LE
M132191633RE	M132191633RE	4614	2010-06-26 11:39:26.493	NACR	M132191633RE
M133324501LE	M133324501LE	4781	2010-07-09 14:20:34.385	NACL	M133324501LE
M133324501RE	M133324501RE	4781	2010-07-09 14:20:34.385	NACR	M133324501RE
M133365218LE	M133365218LE	4787	2010-07-10 01:39:11.562	NACL	M133365218LE
M133365218RE	M133365218RE	4787	2010-07-10 01:39:11.562	NACR	M133365218RE
M133378790LE	M133378790LE	4789	2010-07-10 05:25:23.224	NACL	M133378790LE
M133378790RE	M133378790RE	4789	2010-07-10 05:25:23.224	NACR	M133378790RE
M133392362LE	M133392362LE	4791	2010-07-10 09:11:35.645	NACL	M133392362LE
M133392362RE	M133392362RE	4791	2010-07-10 09:11:35.645	NACR	M133392362RE
M133405934LE	M133405934LE	4793	2010-07-10 12:57:47.396	NACL	M133405934LE
M133405934RE	M133405934RE	4793	2010-07-10 12:57:47.396	NACR	M133405934RE
M133419502LE	M133419502LE	4795	2010-07-10 16:43:55.666	NACL	M133419502LE
